episode,steps,total_reward,success,collisions,epsilon
1,98,-92.43451210384693,False,1,0.99
2,134,-32.14715770903541,False,1,0.9801
3,140,-26.181310433823185,False,1,0.9702989999999999
4,90,-56.60928541900246,False,1,0.96059601
5,85,-54.44259804694346,False,1,0.9509900498999999
6,52,-83.2278578595657,False,1,0.9414801494009999
7,441,485.2877025157452,False,1,0.9320653479069899
8,273,296.7219290729192,False,1,0.92274469442792
9,186,77.44913504667028,False,1,0.9135172474836407
10,228,915.2264750564686,True,0,0.9043820750088043
11,208,899.727338304077,True,0,0.8953382542587163
12,360,1316.0232230969636,True,0,0.8863848717161291
13,194,8.719126103944447,False,1,0.8775210229989678
14,446,1250.328690590164,True,0,0.8687458127689781
15,318,714.4082106811803,False,1,0.8600583546412883
16,209,815.8028327143318,True,0,0.8514577710948754
17,287,1084.7010759654677,True,0,0.8429431933839266
18,209,911.7995091482748,True,0,0.8345137614500874
19,299,1074.9861146638154,True,0,0.8261686238355865
20,314,876.14458446252,True,0,0.8179069375972307
21,318,1156.0464240431588,True,0,0.8097278682212583
22,85,-66.65943171742235,False,1,0.8016305895390458
23,271,1009.6105976564457,True,0,0.7936142836436553
24,177,797.5209343254112,True,0,0.7856781408072188
25,309,720.4451608537923,False,1,0.7778213593991465
26,439,1388.2327444159978,True,0,0.7700431458051551
27,353,1139.208676538439,True,0,0.7623427143471035
28,249,982.9319526961232,True,0,0.7547192872036325
29,141,700.1305219678845,True,0,0.7471720943315961
30,184,850.6861039273226,True,0,0.7397003733882802
31,359,1204.9965365235337,True,0,0.7323033696543974
32,205,860.8658794459177,True,0,0.7249803359578534
33,169,753.8419298883691,True,0,0.7177305325982748
34,306,1095.6943148758664,True,0,0.7105532272722921
35,183,819.9334487370617,True,0,0.7034476949995692
36,338,1199.382444670163,True,0,0.6964132180495735
37,269,1034.922887787152,True,0,0.6894490858690777
38,305,1080.837226681995,True,0,0.682554595010387
39,150,754.9616397648622,True,0,0.6757290490602831
40,219,885.2314177675202,True,0,0.6689717585696803
41,176,71.53697904091513,False,1,0.6622820409839835
42,169,752.5246651234557,True,0,0.6556592205741436
43,152,768.575223511479,True,0,0.6491026283684022
44,170,751.9034749469456,True,0,0.6426116020847181
45,184,777.3435906411912,True,0,0.6361854860638709
46,156,740.8389830056512,True,0,0.6298236312032323
47,305,1096.1920734749497,True,0,0.6235253948912
48,445,1074.587271540186,True,0,0.617290140942288
49,264,995.3074474297812,True,0,0.6111172395328651
50,249,950.7076661605734,True,0,0.6050060671375365
51,322,171.22431098628172,False,1,0.5989560064661611
52,408,935.2273857429064,True,0,0.5929664464014994
53,157,733.0757081633419,True,0,0.5870367819374844
54,237,921.7459696723496,True,0,0.5811664141181095
55,206,727.9831033456643,True,0,0.5753547499769285
56,158,722.4210343473546,True,0,0.5696012024771592
57,133,697.1467989376149,True,0,0.5639051904523876
58,163,752.8874023528571,True,0,0.5582661385478638
59,137,711.5413242076338,True,0,0.5526834771623851
60,161,770.4454344039734,True,0,0.5471566423907612
61,144,704.478438832223,True,0,0.5416850759668536
62,168,783.5332148943514,True,0,0.536268225207185
63,208,888.1593612676775,True,0,0.5309055429551132
64,287,813.6744598779518,True,0,0.525596487525562
65,293,1018.9342839745716,True,0,0.5203405226503064
66,145,716.1133602673259,True,0,0.5151371174238033
67,126,660.3109829428263,True,0,0.5099857462495653
68,133,699.7444806640115,True,0,0.5048858887870696
69,168,800.4008920232188,True,0,0.4998370298991989
70,133,681.2478931527162,True,0,0.49483865960020695
71,147,710.9356219017395,True,0,0.4898902730042049
72,283,1022.2430700632274,True,0,0.48499137027416284
73,306,1038.2068026361317,True,0,0.4801414565714212
74,259,928.7832514925575,True,0,0.475340042005707
75,150,743.6158990832596,True,0,0.47058664158564995
76,141,746.6981280935127,True,0,0.4658807751697934
77,130,693.4198577773288,True,0,0.4612219674180955
78,141,731.6454592222887,True,0,0.45660974774391455
79,135,708.4134257406672,True,0,0.4520436502664754
80,121,663.8418403782234,True,0,0.44752321376381066
81,134,723.7842965608775,True,0,0.44304798162617254
82,150,768.8920595632119,True,0,0.4386175018099108
83,142,729.1008601957329,True,0,0.4342313267918117
84,140,729.8986313832684,True,0,0.4298890135238936
85,247,998.8972770110311,True,0,0.42559012338865465
86,139,700.2551906562691,True,0,0.4213342221547681
87,187,782.8148674441939,True,0,0.41712087993322045
88,136,701.7074062467434,True,0,0.41294967113388825
89,268,1001.3196822912322,True,0,0.40882017442254937
90,275,1021.8912929336709,True,0,0.4047319726783239
91,320,558.0007677055708,False,1,0.40068465295154065
92,121,650.0878106847666,True,0,0.39667780642202527
93,203,868.0035856685669,True,0,0.392711028357805
94,132,710.2540964938532,True,0,0.38878391807422696
95,157,726.0354369644917,True,0,0.3848960788934847
96,118,655.8114449144555,True,0,0.38104711810454983
97,124,672.976508202873,True,0,0.37723664692350434
98,124,670.7516867909499,True,0,0.37346428045426927
99,124,652.6801010015625,True,0,0.36972963764972655
100,186,774.315983554619,True,0,0.36603234127322926
101,225,847.2453013514848,True,0,0.36237201786049694
102,116,650.7982378812849,True,0,0.358748297681892
103,149,740.7240888899448,True,0,0.35516081470507305
104,136,709.6748971206345,True,0,0.3516092065580223
105,272,1007.3045447618096,True,0,0.34809311449244207
106,308,1104.6850825831873,True,0,0.34461218334751764
107,188,822.8812347058846,True,0,0.34116606151404244
108,236,838.6947287856373,True,0,0.337754400898902
109,206,291.1365380090574,False,1,0.334376856889913
110,108,645.8295969070136,True,0,0.33103308832101386
111,152,774.5445299278281,True,0,0.3277227574378037
112,131,707.0189273607366,True,0,0.3244455298634257
113,157,773.7261994833211,True,0,0.3212010745647914
114,171,763.40389034625,True,0,0.3179890638191435
115,119,681.9802785288857,True,0,0.31480917318095203
116,103,634.3590397178591,True,0,0.3116610814491425
117,141,756.4139550874526,True,0,0.30854447063465107
118,114,650.6108613734948,True,0,0.30545902592830454
119,177,815.3588843532503,True,0,0.3024044356690215
120,136,731.2619378180939,True,0,0.29938039131233124
121,120,644.0972232812819,True,0,0.2963865873992079
122,118,665.7211952229491,True,0,0.29342272152521587
123,149,745.2478067345437,True,0,0.2904884943099637
124,150,789.8858243101929,True,0,0.28758360936686406
125,228,967.629513437601,True,0,0.2847077732731954
126,121,658.9512065324595,True,0,0.28186069554046345
127,215,346.5542803775182,False,1,0.2790420885850588
128,105,627.0193243320671,True,0,0.2762516676992082
129,127,697.4855854672155,True,0,0.27348915102221616
130,110,648.406174907131,True,0,0.270754259511994
131,104,628.8382300928674,True,0,0.26804671691687404
132,139,743.5765838057557,True,0,0.2653662497477053
133,139,753.1795714372215,True,0,0.2627125872502282
134,137,722.1414963028362,True,0,0.2600854613777259
135,102,629.5101102488982,True,0,0.2574846067639487
136,136,736.3417587469601,True,0,0.2549097606963092
137,185,847.8422281429818,True,0,0.2523606630893461
138,90,579.9411942463588,True,0,0.24983705645845267
139,222,906.8316247342708,True,0,0.24733868589386815
140,192,811.2143334523364,True,0,0.24486529903492946
141,129,677.1993862634961,True,0,0.24241664604458016
142,145,760.434363920102,True,0,0.23999247958413436
143,111,661.3073364138424,True,0,0.23759255478829303
144,220,393.6764554217379,False,1,0.2352166292404101
145,197,266.40721893490337,False,1,0.232864462948006
146,136,-35.70628674109159,False,1,0.23053581831852593
147,171,210.87030861481622,False,1,0.22823046013534068
148,136,279.4457826131919,False,1,0.22594815553398728
149,179,-26.892077128218496,False,1,0.22368867397864742
150,191,-11.420020096749866,False,1,0.22145178723886094
151,667,1353.9213447403881,False,1,0.21923726936647234
152,86,-102.46914486192551,False,1,0.2170448966728076
153,147,697.1929397421145,True,0,0.21487444770607952
154,161,830.7020095387401,True,0,0.21272570322901874
155,135,725.6983989361604,True,0,0.21059844619672854
156,134,732.7508059612762,True,0,0.20849246173476127
157,98,612.0522020572027,True,0,0.20640753711741366
158,102,621.1339482561084,True,0,0.20434346174623952
159,100,618.7637192064556,True,0,0.20230002712877712
160,153,798.5071414487654,True,0,0.20027702685748935
161,116,678.9248077493462,True,0,0.19827425658891445
162,126,710.2625219896372,True,0,0.1962915140230253
163,140,745.0090990341173,True,0,0.19432859888279505
164,133,727.3993760656399,True,0,0.1923853128939671
165,104,640.2469821023269,True,0,0.19046145976502743
166,122,706.399251271544,True,0,0.18855684516737714
167,124,697.2442971951225,True,0,0.18667127671570335
168,163,834.2855012486536,True,0,0.18480456394854633
169,122,692.2387175635727,True,0,0.18295651830906087
170,140,745.3086427306664,True,0,0.18112695312597027
171,123,660.3356182760998,True,0,0.17931568359471056
172,120,689.7129116209296,True,0,0.17752252675876345
173,96,609.9612141578034,True,0,0.17574730149117582
174,92,599.3982263923399,True,0,0.17398982847626407
175,106,646.3368550454538,True,0,0.17224993019150142
176,196,727.0886049354688,True,0,0.1705274308895864
177,171,810.6744995819129,True,0,0.16882215658069055
178,139,745.4035557256915,True,0,0.16713393501488363
179,163,736.8851755228657,True,0,0.16546259566473479
180,137,719.7181040940947,True,0,0.16380796970808745
181,137,745.5593754371952,True,0,0.16216989001100657
182,106,636.9069873888327,True,0,0.1605481911108965
183,105,638.1858143435663,True,0,0.15894270919978754
184,115,676.2117816332998,True,0,0.15735328210778965
185,138,759.226876099776,True,0,0.15577974928671176
186,268,959.0490082593506,True,0,0.15422195179384465
187,124,679.073015057387,True,0,0.1526797322759062
188,91,594.5450842040908,True,0,0.15115293495314713
189,112,669.2845948738967,True,0,0.14964140560361566
190,137,752.9582118379701,True,0,0.1481449915475795
191,100,617.1290746405809,True,0,0.1466635416321037
192,155,798.2416091818328,True,0,0.14519690621578268
193,171,716.4950112402885,True,0,0.14374493715362485
194,127,702.4893612007821,True,0,0.1423074877820886
195,92,593.2356048687702,True,0,0.1408844129042677
196,143,777.867715124441,True,0,0.13947556877522502
197,102,631.0817224916774,True,0,0.13808081308747278
198,129,717.8500694888709,True,0,0.13670000495659804
199,95,606.2946739403312,True,0,0.13533300490703207
200,171,762.051989281327,True,0,0.13397967485796175
201,133,720.5231237669525,True,0,0.13263987810938213
202,221,834.1762700541763,True,0,0.1313134793282883
203,99,614.4187786529902,True,0,0.13000034453500542
204,131,688.1710419979263,True,0,0.12870034108965536
205,139,750.3579878037192,True,0,0.12741333767875881
206,172,766.6184802356593,True,0,0.12613920430197123
207,231,871.9689009311992,True,0,0.12487781225895152
208,119,635.6731998898783,True,0,0.123629034136362
209,218,947.2795905987837,True,0,0.12239274379499838
210,285,1091.232564371394,True,0,0.1211688163570484
211,143,658.8486906228866,True,0,0.11995712819347792
212,104,629.6594901922376,True,0,0.11875755691154315
213,81,566.5821953845539,True,0,0.11756998134242772
214,87,588.6816594478303,True,0,0.11639428152900344
215,100,626.3287073709357,True,0,0.11523033871371341
216,176,818.7944748631816,True,0,0.11407803532657627
217,181,844.2153289523675,True,0,0.11293725497331052
218,95,599.5886745664897,True,0,0.1118078824235774
219,81,562.801808993524,True,0,0.11068980359934164
220,122,695.0044742215962,True,0,0.10958290556334822
221,90,588.1244020802401,True,0,0.10848707650771475
222,85,574.0105673779253,True,0,0.1074022057426376
223,94,609.4698893662609,True,0,0.10632818368521123
224,151,810.6365242478246,True,0,0.10526490184835911
225,157,775.7337157157176,True,0,0.10421225282987552
226,112,665.4330553149207,True,0,0.10317013030157676
227,117,616.5866455844904,True,0,0.10213842899856099
228,147,771.1878460779853,True,0,0.10111704470857538
229,170,808.0255030017807,True,0,0.10010587426148963
230,102,637.6081682277926,True,0,0.09910481551887473
231,84,579.7839914582862,True,0,0.09811376736368599
232,133,742.1061845858277,True,0,0.09713262969004913
233,95,609.2615622550618,True,0,0.09616130339314863
234,139,760.8656939172064,True,0,0.09519969035921715
235,156,776.8505479974074,True,0,0.09424769345562498
236,142,721.5125808619247,True,0,0.09330521652106873
237,79,558.4333985526432,True,0,0.09237216435585804
238,138,760.0143316910849,True,0,0.09144844271229946
239,260,433.03203770060213,False,1,0.09053395828517646
240,187,303.9516785874521,False,1,0.08962861870232469
241,134,-31.57369290011266,False,1,0.08873233251530144
242,219,273.9545042616824,False,1,0.08784500919014843
243,142,271.43711546957314,False,1,0.08696655909824694
244,112,585.629824644032,True,0,0.08609689350726446
245,126,653.1666893237427,True,0,0.08523592457219181
246,115,676.4074241155424,True,0,0.0843835653264699
247,81,565.0257333167219,True,0,0.0835397296732052
