episode,steps,total_reward,success,collisions,epsilon
1,284,612.4545139538792,False,1,0.99
2,68,-69.22463233338354,False,1,0.9801
3,75,-80.09142543397466,False,1,0.9702989999999999
4,142,-24.828276637816593,False,1,0.96059601
5,56,-85.120704892746,False,1,0.9509900498999999
6,605,1848.738326266108,True,0,0.9414801494009999
7,90,-63.59965822555415,False,1,0.9320653479069899
8,214,197.86527961700477,False,1,0.92274469442792
9,67,-75.8597647838375,False,1,0.9135172474836407
10,142,-21.347498500150536,False,1,0.9043820750088043
11,350,1238.3482276829457,True,0,0.8953382542587163
12,332,116.97923049076826,False,1,0.8863848717161291
13,276,1014.0244161810427,True,0,0.8775210229989678
14,313,682.2481163367838,False,1,0.8687458127689781
15,216,887.272849933178,True,0,0.8600583546412883
16,384,908.9419975722587,False,1,0.8514577710948754
17,211,834.1140751937603,True,0,0.8429431933839266
18,353,1221.9684977283991,True,0,0.8345137614500874
19,180,787.311809496134,True,0,0.8261686238355865
20,300,671.9227636758471,False,1,0.8179069375972307
21,322,1028.8963042800224,True,0,0.8097278682212583
22,432,1446.4983782363408,True,0,0.8016305895390458
23,198,842.853854741558,True,0,0.7936142836436553
24,241,918.7606172503051,True,0,0.7856781408072188
25,200,844.155118324296,True,0,0.7778213593991465
26,407,1379.563741512053,True,0,0.7700431458051551
27,215,898.4553353527269,True,0,0.7623427143471035
28,192,866.4510652241686,True,0,0.7547192872036325
29,204,899.098437600478,True,0,0.7471720943315961
30,293,352.67459785425575,False,1,0.7397003733882802
31,166,30.621963554973576,False,1,0.7323033696543974
32,288,98.35973802408807,False,1,0.7249803359578534
33,237,863.4491287880007,True,0,0.7177305325982748
34,304,559.1100295794984,False,1,0.7105532272722921
35,205,857.3878813667883,True,0,0.7034476949995692
36,357,1246.1427337545408,True,0,0.6964132180495735
37,275,855.1326467459286,True,0,0.6894490858690777
38,164,773.276207237182,True,0,0.682554595010387
39,192,864.8946036570817,True,0,0.6757290490602831
40,280,516.0808252489048,False,1,0.6689717585696803
41,104,-52.44162457317316,False,1,0.6622820409839835
42,95,-56.91325528609026,False,1,0.6556592205741436
43,108,-37.812901769495895,False,1,0.6491026283684022
44,169,799.3397158814506,True,0,0.6426116020847181
45,221,910.6970213264012,True,0,0.6361854860638709
46,173,827.4596963359506,True,0,0.6298236312032323
47,163,789.107302277307,True,0,0.6235253948912
48,180,796.4427257945199,True,0,0.617290140942288
49,303,974.7259456874488,True,0,0.6111172395328651
50,226,926.6599589035955,True,0,0.6050060671375365
51,215,836.5445717101537,True,0,0.5989560064661611
52,265,986.2673871479042,True,0,0.5929664464014994
53,220,887.6797845577536,True,0,0.5870367819374844
54,205,918.0860551585898,True,0,0.5811664141181095
55,164,797.1465539728023,True,0,0.5753547499769285
56,243,974.9743479261756,True,0,0.5696012024771592
57,289,570.2806001238197,False,1,0.5639051904523876
58,285,26.921503942830412,False,1,0.5582661385478638
59,150,-30.92512255534445,False,1,0.5526834771623851
60,57,-111.21567165779538,False,1,0.5471566423907612
61,117,-44.097950756862566,False,1,0.5416850759668536
62,277,271.8656216527705,False,1,0.536268225207185
63,183,812.5524713221645,True,0,0.5309055429551132
64,135,694.5343057663522,True,0,0.525596487525562
65,184,837.6921021220154,True,0,0.5203405226503064
66,181,848.3020614742894,True,0,0.5151371174238033
67,174,816.4770673395815,True,0,0.5099857462495653
68,87,-117.24776923233954,False,1,0.5048858887870696
69,137,-125.68713461143585,False,1,0.4998370298991989
70,325,1138.7231240891153,True,0,0.49483865960020695
71,133,701.0646738070091,True,0,0.4898902730042049
72,184,838.5830303386317,True,0,0.48499137027416284
73,183,763.5828055092504,True,0,0.4801414565714212
74,210,899.7469779040057,True,0,0.475340042005707
75,268,1021.1700930377978,True,0,0.47058664158564995
76,156,761.7279480921586,True,0,0.4658807751697934
77,156,785.0460166053542,True,0,0.4612219674180955
78,137,743.755497035261,True,0,0.45660974774391455
79,171,821.6080072909078,True,0,0.4520436502664754
80,61,-74.37060411753656,False,1,0.44752321376381066
81,270,883.0798490725299,True,0,0.44304798162617254
82,301,556.1580612129034,False,1,0.4386175018099108
83,184,746.4087678482663,True,0,0.4342313267918117
84,398,1342.1251532673148,True,0,0.4298890135238936
85,73,-47.83471708595836,False,1,0.42559012338865465
86,306,531.3032268426211,False,1,0.4213342221547681
87,104,-38.556025323943445,False,1,0.41712087993322045
88,93,-57.11141803099917,False,1,0.41294967113388825
89,309,1057.8240442441502,True,0,0.40882017442254937
90,127,650.2082762581003,True,0,0.4047319726783239
91,144,744.7147355529712,True,0,0.40068465295154065
92,154,790.0160101314931,True,0,0.39667780642202527
93,248,963.7244799982875,True,0,0.392711028357805
94,150,762.6729548253115,True,0,0.38878391807422696
95,174,816.8241980546508,True,0,0.3848960788934847
96,182,837.5137130764136,True,0,0.38104711810454983
97,278,481.15975027320974,False,1,0.37723664692350434
98,154,651.6624144931975,True,0,0.37346428045426927
99,180,782.5879373440118,True,0,0.36972963764972655
100,195,868.9070524704161,True,0,0.36603234127322926
101,156,775.7252294197949,True,0,0.36237201786049694
102,198,892.4123386522009,True,0,0.358748297681892
103,361,1299.2787270032695,True,0,0.35516081470507305
104,275,542.8706361052434,False,1,0.3516092065580223
105,183,243.64187098851642,False,1,0.34809311449244207
106,261,-14.823317519637385,False,1,0.34461218334751764
107,71,-78.43333980844699,False,1,0.34116606151404244
108,517,1046.506596515401,False,1,0.337754400898902
109,150,-46.78684744596202,False,1,0.334376856889913
110,332,-6.111030529727159,False,1,0.33103308832101386
111,79,-148.59412948521882,False,1,0.3277227574378037
112,61,-121.51910942048491,False,1,0.3244455298634257
113,123,-42.65403273163093,False,1,0.3212010745647914
114,153,247.4759551007191,False,1,0.3179890638191435
115,138,681.4527856860741,True,0,0.31480917318095203
116,114,659.0906067798554,True,0,0.3116610814491425
117,127,711.9486879023419,True,0,0.30854447063465107
118,178,835.6048761549578,True,0,0.30545902592830454
119,115,666.3665272687624,True,0,0.3024044356690215
120,188,870.7254336076577,True,0,0.29938039131233124
121,140,736.6508225251914,True,0,0.2963865873992079
122,157,780.2343832416096,True,0,0.29342272152521587
123,182,838.5893405269027,True,0,0.2904884943099637
124,144,748.9368754305592,True,0,0.28758360936686406
125,141,754.625800650882,True,0,0.2847077732731954
126,129,699.4407604797707,True,0,0.28186069554046345
127,126,698.9401903819127,True,0,0.2790420885850588
128,190,847.1904332123642,True,0,0.2762516676992082
129,275,523.3273982615465,False,1,0.27348915102221616
130,139,735.1260144450822,True,0,0.270754259511994
131,179,814.8802842779843,True,0,0.26804671691687404
132,123,699.969085702558,True,0,0.2653662497477053
133,123,694.8859939127761,True,0,0.2627125872502282
134,142,761.2230202773521,True,0,0.2600854613777259
135,188,849.1691328739907,True,0,0.2574846067639487
136,118,675.7510927695819,True,0,0.2549097606963092
137,276,992.7090203526723,True,0,0.2523606630893461
138,217,867.8081971587104,True,0,0.24983705645845267
139,228,303.50103468471417,False,1,0.24733868589386815
140,154,626.6459964379603,True,0,0.24486529903492946
141,216,55.30540107285293,False,1,0.24241664604458016
142,295,19.987129403269165,False,1,0.23999247958413436
143,325,1162.5904367356347,True,0,0.23759255478829303
144,132,683.3354746174616,True,0,0.2352166292404101
145,101,612.2650034511589,True,0,0.232864462948006
146,177,823.1003152156238,True,0,0.23053581831852593
147,120,691.6837431133495,True,0,0.22823046013534068
148,126,709.1473510979076,True,0,0.22594815553398728
149,149,762.8860556945335,True,0,0.22368867397864742
150,228,932.45750665369,True,0,0.22145178723886094
151,246,953.8785247433717,True,0,0.21923726936647234
152,242,415.0225205905663,False,1,0.2170448966728076
153,263,427.3482257796856,False,1,0.21487444770607952
154,134,-24.36508541894007,False,1,0.21272570322901874
155,66,-75.41829084274018,False,1,0.21059844619672854
156,157,263.19926892381636,False,1,0.20849246173476127
157,280,726.1932274078383,True,0,0.20640753711741366
158,228,187.7115626477983,False,1,0.20434346174623952
159,105,618.6862668672929,True,0,0.20230002712877712
160,267,929.2035806168074,True,0,0.20027702685748935
161,171,829.1043552544475,True,0,0.19827425658891445
162,284,448.5889510277467,False,1,0.1962915140230253
163,168,747.821455697172,True,0,0.19432859888279505
164,102,614.4132306955269,True,0,0.1923853128939671
165,133,728.2354395999027,True,0,0.19046145976502743
166,198,889.6825065583922,True,0,0.18855684516737714
167,90,592.8967999165257,True,0,0.18667127671570335
168,114,677.0611556139196,True,0,0.18480456394854633
169,136,709.5873617166126,True,0,0.18295651830906087
170,204,916.6763148631467,True,0,0.18112695312597027
171,132,717.0634676212176,True,0,0.17931568359471056
172,169,763.2438569205108,True,0,0.17752252675876345
173,182,813.0353049627951,True,0,0.17574730149117582
174,190,716.861192297071,True,0,0.17398982847626407
