episode,steps,total_reward,success,collisions,epsilon
332,91,604.5980923773632,True,0,0.035553683859474224
333,80,562.5845665420776,True,0,0.03519814702087948
334,90,595.733189202475,True,0,0.03484616555067068
335,313,1173.7672116220583,True,0,0.034497703895163975
336,195,728.007568705417,True,0,0.03415272685621234
337,96,-73.28394241803042,False,1,0.03381119958765021
338,155,219.58738917680085,False,1,0.03347308759177371
339,135,253.6653477008947,False,1,0.03313835671585597
340,200,186.63888560848187,False,1,0.03280697314869741
341,103,576.8834949136779,True,0,0.032478903417210436
342,82,569.0355545332493,True,0,0.032154114383038335
343,103,587.4285020001706,True,0,0.03183257323920795
344,79,557.9255553436035,True,0,0.03151424750681587
345,79,558.4886976286871,True,0,0.03119910503174771
346,83,571.0393843657082,True,0,0.030887113981430233
347,122,705.8393635374052,True,0,0.03057824284161593
348,96,618.4225337422429,True,0,0.03027246041319977
349,79,557.7532409701307,True,0,0.029969735809067772
350,83,575.2803026286165,True,0,0.029969735809067772
351,139,762.2474791945046,True,0,0.029969735809067772
352,114,679.8716569774804,True,0,0.029969735809067772
353,86,576.416449324958,True,0,0.029969735809067772
354,169,807.4805252926259,True,0,0.029969735809067772
355,82,569.130039851027,True,0,0.029969735809067772
356,79,558.4887302345114,True,0,0.029969735809067772
357,81,565.0575201192783,True,0,0.029969735809067772
358,81,565.0987080966677,True,0,0.029969735809067772
359,125,719.5437741240316,True,0,0.029969735809067772
360,79,558.4887864813422,True,0,0.029969735809067772
361,103,644.3243100810105,True,0,0.029969735809067772
362,95,616.6734014153267,True,0,0.029969735809067772
363,95,616.7404784812001,True,0,0.029969735809067772
364,79,558.4887034432522,True,0,0.029969735809067772
365,83,567.4062803780616,True,0,0.029969735809067772
366,79,558.4886468491425,True,0,0.029969735809067772
367,173,826.2996194716848,True,0,0.029969735809067772
368,81,565.026915999498,True,0,0.029969735809067772
369,82,569.4348165454142,True,0,0.029969735809067772
370,85,570.3158698802004,True,0,0.029969735809067772
371,81,565.6667415004531,True,0,0.029969735809067772
372,79,558.4887093443451,True,0,0.029969735809067772
373,107,658.8963991020333,True,0,0.029969735809067772
374,173,768.287966386566,True,0,0.029969735809067772
375,162,782.6787989318198,True,0,0.029969735809067772
376,81,558.3748633122173,True,0,0.029969735809067772
377,79,557.9009590227924,True,0,0.029969735809067772
378,79,558.4887056330374,True,0,0.029969735809067772
379,87,580.659061345498,True,0,0.029969735809067772
380,80,561.7027636171297,True,0,0.029969735809067772
381,81,565.702893432318,True,0,0.029969735809067772
382,156,782.8603106727185,True,0,0.029969735809067772
383,157,774.3618607274598,True,0,0.029969735809067772
384,81,560.29128867708,True,0,0.029969735809067772
385,79,558.4887938979589,True,0,0.029969735809067772
386,79,558.4886994872136,True,0,0.029969735809067772
387,83,572.0167871024673,True,0,0.029969735809067772
388,81,564.4407468125403,True,0,0.029969735809067772
389,100,630.2038597261258,True,0,0.029969735809067772
390,84,568.2518497152487,True,0,0.029969735809067772
391,113,682.2776752814189,True,0,0.029969735809067772
392,161,783.4166343746213,True,0,0.029969735809067772
393,79,558.4887323584588,True,0,0.029969735809067772
394,80,558.4755918633916,True,0,0.029969735809067772
395,79,558.4886727658309,True,0,0.029969735809067772
396,79,558.488684107968,True,0,0.029969735809067772
397,81,564.6676327204854,True,0,0.029969735809067772
398,81,560.9275896895226,True,0,0.029969735809067772
399,122,712.5732870938261,True,0,0.029969735809067772
400,85,580.3027286257912,True,0,0.029969735809067772
401,95,616.3094755848065,True,0,0.029969735809067772
402,182,851.6547968080579,True,0,0.029969735809067772
403,79,558.4891821173853,True,0,0.029969735809067772
404,79,557.8495067347337,True,0,0.029969735809067772
405,84,571.4595852843199,True,0,0.029969735809067772
406,81,567.053834862543,True,0,0.029969735809067772
407,83,574.8640490644684,True,0,0.029969735809067772
408,79,558.488650330073,True,0,0.029969735809067772
409,176,841.7226567225641,True,0,0.029969735809067772
410,92,601.9989844502923,True,0,0.029969735809067772
411,140,714.6324269701738,True,0,0.029969735809067772
412,81,562.214538136924,True,0,0.029969735809067772
413,82,569.1113988779209,True,0,0.029969735809067772
414,81,565.4087600899484,True,0,0.029969735809067772
415,81,564.5662807673353,True,0,0.029969735809067772
416,80,562.4791973625713,True,0,0.029969735809067772
417,142,774.2594257677259,True,0,0.029969735809067772
418,83,566.5848345491959,True,0,0.029969735809067772
419,173,828.503482322432,True,0,0.029969735809067772
420,79,558.4886474343512,True,0,0.029969735809067772
421,82,563.504945046961,True,0,0.029969735809067772
422,79,558.4887345831088,True,0,0.029969735809067772
423,86,582.782691274207,True,0,0.029969735809067772
424,137,750.1755899292177,True,0,0.029969735809067772
425,83,573.811765512198,True,0,0.029969735809067772
426,118,700.2158171253461,True,0,0.029969735809067772
427,79,557.9257301961777,True,0,0.029969735809067772
428,79,557.9086747896836,True,0,0.029969735809067772
429,114,685.4043746536552,True,0,0.029969735809067772
430,80,562.2854177072696,True,0,0.029969735809067772
431,79,558.4886831100521,True,0,0.029969735809067772
432,79,557.9240008199315,True,0,0.029969735809067772
433,129,728.3987406705221,True,0,0.029969735809067772
434,92,602.7140837012864,True,0,0.029969735809067772
435,107,655.5888202215258,True,0,0.029969735809067772
436,107,655.3339262877178,True,0,0.029969735809067772
437,82,567.4717016933357,True,0,0.029969735809067772
438,105,651.2281256476804,True,0,0.029969735809067772
439,157,770.2206291670706,True,0,0.029969735809067772
440,86,581.2095163666879,True,0,0.029969735809067772
441,81,565.257408597446,True,0,0.029969735809067772
442,80,561.6384418183327,True,0,0.029969735809067772
443,184,855.3937745679355,True,0,0.029969735809067772
444,216,204.3694504423525,False,1,0.029969735809067772
445,82,558.7955355280335,True,0,0.029969735809067772
446,79,558.4887032715466,True,0,0.029969735809067772
447,84,571.2888674649766,True,0,0.029969735809067772
448,83,566.3123148848581,True,0,0.029969735809067772
449,149,746.6332432512156,True,0,0.029969735809067772
450,132,688.8882322210059,True,0,0.029969735809067772
451,79,557.9139255918737,True,0,0.029969735809067772
452,80,563.5320050126224,True,0,0.029969735809067772
453,79,558.4887401999176,True,0,0.029969735809067772
454,80,562.9896054936764,True,0,0.029969735809067772
455,85,582.6023495757875,True,0,0.029969735809067772
456,79,558.4887195625308,True,0,0.029969735809067772
457,79,557.9213652021828,True,0,0.029969735809067772
458,111,674.5728406159062,True,0,0.029969735809067772
459,106,651.1795222992475,True,0,0.029969735809067772
460,99,631.0120473260677,True,0,0.029969735809067772
461,95,616.7405769796694,True,0,0.029969735809067772
462,82,570.14514478192,True,0,0.029969735809067772
463,95,615.7022737564696,True,0,0.029969735809067772
464,127,721.8596693032099,True,0,0.029969735809067772
465,81,566.2707214515381,True,0,0.029969735809067772
466,108,653.4541723022247,True,0,0.029969735809067772
467,95,616.1075395040482,True,0,0.029969735809067772
468,85,574.0628415535741,True,0,0.029969735809067772
469,112,675.1908961393935,True,0,0.029969735809067772
470,81,563.6989740629351,True,0,0.029969735809067772
471,90,599.5407187720621,True,0,0.029969735809067772
472,115,683.4819435654431,True,0,0.029969735809067772
473,112,676.4384306773909,True,0,0.029969735809067772
474,85,573.8607135134775,True,0,0.029969735809067772
475,92,602.9478927512031,True,0,0.029969735809067772
476,201,919.8429842624593,True,0,0.029969735809067772
477,81,565.6671047194861,True,0,0.029969735809067772
478,81,560.8620504591779,True,0,0.029969735809067772
479,79,560.2004988344117,True,0,0.029969735809067772
480,84,577.8330701043983,True,0,0.029969735809067772
481,86,581.3165275651347,True,0,0.029969735809067772
482,79,557.9239350969032,True,0,0.029969735809067772
483,116,690.0941043451816,True,0,0.029969735809067772
484,159,784.375344018079,True,0,0.029969735809067772
485,83,567.9567101967262,True,0,0.029969735809067772
486,79,557.9065653380275,True,0,0.029969735809067772
487,78,556.225508818824,True,0,0.029969735809067772
488,130,733.2116215204752,True,0,0.029969735809067772
489,81,564.8530805838803,True,0,0.029969735809067772
490,84,576.318390304651,True,0,0.029969735809067772
491,170,820.0824500991198,True,0,0.029969735809067772
492,165,799.8826204428731,True,0,0.029969735809067772
493,79,558.4885344355082,True,0,0.029969735809067772
494,79,557.9130648607164,True,0,0.029969735809067772
495,80,559.6832829124648,True,0,0.029969735809067772
496,84,567.8379803890086,True,0,0.029969735809067772
497,81,566.1112829196941,True,0,0.029969735809067772
498,81,565.7023939671733,True,0,0.029969735809067772
499,81,565.6744011259689,True,0,0.029969735809067772
500,79,558.488777933085,True,0,0.029969735809067772
501,173,829.7634812626387,True,0,0.029969735809067772
502,81,562.8148404839449,True,0,0.029969735809067772
503,81,560.7312763999187,True,0,0.029969735809067772
504,126,719.3479412278082,True,0,0.029969735809067772
505,96,619.8612178719495,True,0,0.029969735809067772
506,95,616.1584816457511,True,0,0.029969735809067772
507,90,597.7546908483597,True,0,0.029969735809067772
508,94,603.6149153215349,True,0,0.029969735809067772
509,176,846.8209160469762,True,0,0.029969735809067772
510,80,559.6166966104872,True,0,0.029969735809067772
511,125,656.3836188230489,True,0,0.029969735809067772
512,79,557.9026304974809,True,0,0.029969735809067772
513,82,567.0310570731134,True,0,0.029969735809067772
514,126,670.7471487193156,True,0,0.029969735809067772
515,86,570.9524683710467,True,0,0.029969735809067772
516,120,703.7756125616049,True,0,0.029969735809067772
517,81,566.3073631934371,True,0,0.029969735809067772
518,90,598.9059744885711,True,0,0.029969735809067772
519,219,981.5951425131303,True,0,0.029969735809067772
520,145,628.2725473267064,True,0,0.029969735809067772
521,173,694.302934492777,True,0,0.029969735809067772
522,154,294.89513105182954,False,1,0.029969735809067772
523,317,1143.5724827980666,True,0,0.029969735809067772
524,113,156.51038547479055,False,1,0.029969735809067772
525,216,266.2868770463505,False,1,0.029969735809067772
526,140,-30.644315237619224,False,1,0.029969735809067772
527,127,188.1752072179778,False,1,0.029969735809067772
528,346,316.96007623276336,False,1,0.029969735809067772
529,231,147.9006815024792,False,1,0.029969735809067772
530,142,669.7235316435792,True,0,0.029969735809067772
531,134,564.0580417769355,True,0,0.029969735809067772
532,108,555.9427019100538,True,0,0.029969735809067772
533,109,558.1830113640905,True,0,0.029969735809067772
534,154,720.9286639777998,True,0,0.029969735809067772
535,109,558.3923604936522,True,0,0.029969735809067772
536,163,735.427081941322,True,0,0.029969735809067772
537,111,562.1502488331253,True,0,0.029969735809067772
538,151,651.7675139455648,True,0,0.029969735809067772
539,188,809.5861406406789,True,0,0.029969735809067772
540,235,880.6749551457259,True,0,0.029969735809067772
541,311,26.30439065583819,False,1,0.029969735809067772
542,88,-152.7424998972382,False,1,0.029969735809067772
543,93,-143.15896285448326,False,1,0.029969735809067772
544,62,-83.2797723589948,False,1,0.029969735809067772
545,140,149.13505781964795,False,1,0.029969735809067772
546,116,144.65768677045847,False,1,0.029969735809067772
547,116,197.73728303803853,False,1,0.029969735809067772
548,121,175.82882285574712,False,1,0.029969735809067772
549,182,123.17061951714686,False,1,0.029969735809067772
550,120,209.72228855099775,False,1,0.029969735809067772
551,115,182.43329637412302,False,1,0.029969735809067772
552,114,158.12059665707724,False,1,0.029969735809067772
553,116,157.31494594187333,False,1,0.029969735809067772
554,171,132.2514091390319,False,1,0.029969735809067772
555,114,166.62920278469082,False,1,0.029969735809067772
556,125,229.56555444968683,False,1,0.029969735809067772
557,116,205.93158257174548,False,1,0.029969735809067772
558,343,1243.667357373315,True,0,0.029969735809067772
559,116,147.615545476155,False,1,0.029969735809067772
560,140,672.1517503327661,True,0,0.029969735809067772
